2025 05 12 05 22 01 19.690 2.560 NAN
2025 05 12 05 23 00 19.690 2.540 NAN
2025 05 12 05 24 01 19.690 2.530 NAN
2025 05 12 05 25 00 19.680 2.530 NAN
2025 05 12 05 26 03 19.680 2.530 NAN
2025 05 12 05 27 00 19.680 2.510 NAN
2025 05 12 05 28 00 19.670 2.490 NAN
2025 05 12 05 29 02 19.660 2.500 NAN
2025 05 12 05 30 00 19.650 2.480 NAN
2025 05 12 05 31 01 19.640 2.470 NAN
2025 05 12 05 32 01 19.640 2.460 NAN
2025 05 12 05 33 00 19.630 2.450 NAN
2025 05 12 05 34 00 19.620 2.450 NAN
2025 05 12 05 35 00 19.610 2.430 NAN
2025 05 12 05 36 00 19.600 2.420 NAN
2025 05 12 05 37 01 19.600 2.420 NAN
2025 05 12 05 38 00 19.600 2.410 NAN
2025 05 12 05 39 00 19.600 2.400 NAN
2025 05 12 05 40 02 19.590 2.400 NAN
2025 05 12 05 41 01 19.590 2.380 NAN
2025 05 12 05 42 00 19.580 2.380 NAN
2025 05 12 05 43 00 19.580 2.370 NAN
2025 05 12 05 44 00 19.570 2.370 NAN
2025 05 12 05 45 01 19.560 2.360 NAN
2025 05 12 05 46 00 19.540 2.350 NAN
2025 05 12 05 47 00 19.520 2.350 NAN
2025 05 12 05 48 00 19.510 2.350 NAN
2025 05 12 05 49 01 19.490 2.340 NAN
2025 05 12 05 50 00 19.470 2.330 NAN
2025 05 12 05 51 00 19.450 2.340 NAN
2025 05 12 05 52 01 19.440 2.360 NAN
2025 05 12 05 53 00 19.420 2.350 NAN
2025 05 12 05 54 03 19.410 2.350 NAN
2025 05 12 05 55 01 19.410 2.360 NAN
2025 05 12 05 56 00 19.400 2.350 NAN
2025 05 12 05 57 01 19.400 2.340 NAN
2025 05 12 05 58 00 19.420 2.330 NAN
2025 05 12 05 59 01 19.420 2.310 NAN
2025 05 12 06 00 01 19.430 2.300 NAN
2025 05 12 06 01 00 19.450 2.300 NAN
2025 05 12 06 02 00 19.460 2.280 NAN
2025 05 12 06 03 00 19.460 2.270 NAN
2025 05 12 06 04 00 19.480 2.250 NAN
2025 05 12 06 05 00 19.480 2.240 NAN
2025 05 12 06 06 00 19.480 2.230 NAN
2025 05 12 06 07 01 19.490 2.230 NAN
2025 05 12 06 08 01 19.490 2.210 NAN
2025 05 12 06 09 01 19.490 2.200 NAN
2025 05 12 06 10 01 19.490 2.200 NAN
2025 05 12 06 11 00 19.490 2.210 NAN
2025 05 12 06 12 00 19.490 2.220 NAN
2025 05 12 06 13 00 19.490 2.210 NAN
2025 05 12 06 14 00 19.490 2.220 NAN
2025 05 12 06 15 01 19.500 2.210 NAN
2025 05 12 06 16 00 19.530 2.220 NAN
2025 05 12 06 17 00 19.570 2.210 NAN
2025 05 12 06 18 01 19.610 2.190 NAN
2025 05 12 06 19 01 19.640 2.170 NAN
2025 05 12 06 20 01 19.680 2.180 NAN
2025 05 12 06 21 01 19.710 2.160 NAN
2025 05 12 06 22 01 19.730 2.140 NAN
2025 05 12 06 23 01 19.750 2.140 NAN
2025 05 12 06 24 01 19.770 2.100 NAN
2025 05 12 06 25 01 19.780 2.080 NAN
2025 05 12 06 26 00 19.790 2.090 NAN
2025 05 12 06 27 00 19.790 2.070 NAN
2025 05 12 06 28 00 19.790 2.070 NAN
2025 05 12 06 29 00 19.780 2.060 NAN
2025 05 12 06 30 00 19.770 2.060 NAN
2025 05 12 06 31 00 19.750 2.040 NAN
2025 05 12 06 32 00 19.730 2.040 NAN
2025 05 12 06 33 01 19.710 2.060 NAN
2025 05 12 06 34 00 19.700 2.070 NAN
2025 05 12 06 35 00 19.700 2.060 NAN
2025 05 12 06 36 00 19.710 2.040 NAN
2025 05 12 06 37 01 19.730 2.030 NAN
2025 05 12 06 38 01 19.740 2.030 NAN
2025 05 12 06 39 01 19.770 2.040 NAN
2025 05 12 06 40 01 19.800 2.030 NAN
2025 05 12 06 41 00 19.830 2.030 NAN
2025 05 12 06 42 01 19.870 2.010 NAN
2025 05 12 06 43 00 19.900 2.000 NAN
2025 05 12 06 44 01 19.930 1.980 NAN
2025 05 12 06 45 01 19.950 1.970 NAN
2025 05 12 06 46 00 19.970 1.970 NAN
2025 05 12 06 47 01 19.990 1.980 NAN
2025 05 12 06 48 01 20.020 1.970 NAN
2025 05 12 06 49 00 20.050 1.970 NAN
2025 05 12 06 50 00 20.090 1.960 NAN
2025 05 12 06 51 01 20.140 1.920 NAN
2025 05 12 06 52 00 20.170 1.940 NAN
2025 05 12 06 53 00 20.200 1.940 NAN
2025 05 12 06 54 01 20.230 1.950 NAN
2025 05 12 06 55 00 20.270 1.930 NAN
2025 05 12 06 56 00 20.310 1.940 NAN
2025 05 12 06 57 00 20.340 1.940 NAN
2025 05 12 06 58 01 20.370 1.910 NAN
2025 05 12 06 59 01 20.400 1.930 NAN
2025 05 12 07 00 00 20.410 1.930 NAN
2025 05 12 07 01 01 20.420 1.920 NAN
2025 05 12 07 02 00 20.430 1.920 NAN
2025 05 12 07 03 01 20.440 1.960 NAN
2025 05 12 07 04 00 20.450 1.960 NAN
2025 05 12 07 05 00 20.460 1.880 NAN
2025 05 12 07 06 00 20.460 1.840 NAN
2025 05 12 07 07 00 20.470 1.890 NAN
2025 05 12 07 08 00 20.470 1.910 NAN
2025 05 12 07 09 00 20.480 1.870 NAN
2025 05 12 07 10 00 20.480 1.840 NAN
2025 05 12 07 11 00 20.480 1.800 NAN
2025 05 12 07 12 01 20.480 1.760 NAN
2025 05 12 07 13 00 20.480 1.750 NAN
2025 05 12 07 14 00 20.480 1.760 NAN
2025 05 12 07 15 00 20.470 1.790 NAN
2025 05 12 07 16 01 20.470 1.780 NAN
2025 05 12 07 17 02 20.470 1.780 NAN
2025 05 12 07 18 01 20.460 1.740 NAN
2025 05 12 07 19 00 20.460 1.740 NAN
2025 05 12 07 20 00 20.450 1.800 NAN
2025 05 12 07 21 00 20.440 1.810 NAN
2025 05 12 07 22 01 20.440 1.840 NAN
2025 05 12 07 23 03 20.430 1.800 NAN
2025 05 12 07 24 00 20.430 1.790 NAN
2025 05 12 07 25 00 20.420 1.760 NAN
2025 05 12 07 26 00 20.420 1.780 NAN
2025 05 12 07 27 00 20.410 1.790 NAN
2025 05 12 07 28 00 20.410 1.790 NAN
2025 05 12 07 29 01 20.410 1.750 NAN
2025 05 12 07 30 01 20.400 1.740 NAN
2025 05 12 07 31 00 20.400 1.700 NAN
2025 05 12 07 32 00 20.400 1.670 NAN
2025 05 12 07 33 00 20.400 1.680 NAN
2025 05 12 07 34 00 20.400 1.690 NAN
2025 05 12 07 35 00 20.400 1.700 NAN
2025 05 12 07 36 00 20.400 1.660 NAN
2025 05 12 07 37 01 20.400 1.660 NAN
2025 05 12 07 38 01 20.400 1.650 NAN
2025 05 12 07 39 01 20.400 1.640 NAN
2025 05 12 07 40 00 20.400 1.660 NAN
2025 05 12 07 41 00 20.400 1.660 NAN
